Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Ïóøêèíî - Èñòðà - Íîâ.Èåðóñàëèì - ßõðîìà - Äìèòðîâ - Ñåðãèåâ Ïîñàä	02/10/2005 10:38:38 	3:48:04	276 km	73 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N56 10.589 E37 38.817	02/10/2005 11:03:03 	211 m			224 m	0:00:06	135 kph	294° true
Trackpoint	N56 10.660 E37 38.525	02/10/2005 11:03:12 	202 m			330 m	0:00:09	132 kph	294° true
Trackpoint	N56 10.738 E37 38.199	02/10/2005 11:03:22 	196 m			366 m	0:00:10	132 kph	293° true
Trackpoint	N56 10.807 E37 37.917	02/10/2005 11:03:31 	195 m			318 m	0:00:09	127 kph	294° true
Trackpoint	N56 10.872 E37 37.652	02/10/2005 11:03:40 	193 m			299 m	0:00:09	120 kph	294° true
Trackpoint	N56 10.905 E37 37.518	02/10/2005 11:03:45 	195 m			151 m	0:00:05	108 kph	294° true
Trackpoint	N56 10.946 E37 37.344	02/10/2005 11:03:52 	206 m			196 m	0:00:07	101 kph	293° true
Trackpoint	N56 10.972 E37 37.235	02/10/2005 11:03:57 	210 m			122 m	0:00:05	88 kph	293° true
Trackpoint	N56 11.012 E37 37.071	02/10/2005 11:04:05 	211 m			185 m	0:00:08	83 kph	293° true
Trackpoint	N56 11.032 E37 36.960	02/10/2005 11:04:10 	211 m			120 m	0:00:05	87 kph	288° true
Trackpoint	N56 11.058 E37 36.814	02/10/2005 11:04:16 	215 m			159 m	0:00:06	95 kph	288° true
Trackpoint	N56 11.092 E37 36.631	02/10/2005 11:04:23 	216 m			198 m	0:00:07	102 kph	288° true
Trackpoint	N56 11.124 E37 36.450	02/10/2005 11:04:30 	214 m			197 m	0:00:07	101 kph	288° true
Trackpoint	N56 11.154 E37 36.281	02/10/2005 11:04:37 	216 m			183 m	0:00:07	94 kph	288° true
Trackpoint	N56 11.158 E37 36.209	02/10/2005 11:04:40 	216 m			75 m	0:00:03	90 kph	277° true
Trackpoint	N56 11.169 E37 36.087	02/10/2005 11:04:45 	214 m			128 m	0:00:05	92 kph	279° true
Trackpoint	N56 11.191 E37 35.990	02/10/2005 11:04:49 	212 m			108 m	0:00:04	97 kph	292° true
Trackpoint	N56 11.229 E37 35.869	02/10/2005 11:04:54 	208 m			144 m	0:00:05	104 kph	300° true
Trackpoint	N56 11.293 E37 35.668	02/10/2005 11:05:02 	202 m			239 m	0:00:08	107 kph	300° true
Trackpoint	N56 11.343 E37 35.507	02/10/2005 11:05:08 	198 m			191 m	0:00:06	114 kph	299° true
Trackpoint	N56 11.424 E37 35.255	02/10/2005 11:05:17 	196 m			300 m	0:00:09	120 kph	300° true
Trackpoint	N56 11.515 E37 34.964	02/10/2005 11:05:27 	193 m			345 m	0:00:10	124 kph	300° true
Trackpoint	N56 11.565 E37 34.792	02/10/2005 11:05:33 	196 m			200 m	0:00:06	120 kph	298° true
Trackpoint	N56 11.610 E37 34.609	02/10/2005 11:05:39 	190 m			206 m	0:00:06	124 kph	294° true
Trackpoint	N56 11.659 E37 34.400	02/10/2005 11:05:46 	185 m			234 m	0:00:07	120 kph	293° true
Trackpoint	N56 11.698 E37 34.234	02/10/2005 11:05:52 	180 m			186 m	0:00:06	112 kph	293° true
Trackpoint	N56 11.734 E37 34.081	02/10/2005 11:05:58 	179 m			172 m	0:00:06	103 kph	293° true
Trackpoint	N56 11.775 E37 33.919	02/10/2005 11:06:05 	172 m			184 m	0:00:07	94 kph	295° true
Trackpoint	N56 11.803 E37 33.839	02/10/2005 11:06:09 	172 m			98 m	0:00:04	88 kph	302° true
Trackpoint	N56 11.857 E37 33.715	02/10/2005 11:06:16 	178 m			162 m	0:00:07	83 kph	308° true
Trackpoint	N56 11.950 E37 33.502	02/10/2005 11:06:28 	178 m			279 m	0:00:12	84 kph	308° true
Trackpoint	N56 12.016 E37 33.351	02/10/2005 11:06:36 	181 m			199 m	0:00:08	89 kph	308° true
Trackpoint	N56 12.102 E37 33.153	02/10/2005 11:06:46 	181 m			260 m	0:00:10	93 kph	308° true
Trackpoint	N56 12.151 E37 33.039	02/10/2005 11:06:52 	178 m			148 m	0:00:06	89 kph	308° true
Trackpoint	N56 12.212 E37 32.902	02/10/2005 11:07:01 	175 m			181 m	0:00:09	72 kph	308° true
Trackpoint	N56 12.230 E37 32.860	02/10/2005 11:07:05 	177 m			56 m	0:00:04	50 kph	308° true
Trackpoint	N56 12.276 E37 32.756	02/10/2005 11:07:14 	182 m			136 m	0:00:09	55 kph	308° true
Trackpoint	N56 12.291 E37 32.719	02/10/2005 11:07:18 	182 m			48 m	0:00:04	43 kph	307° true
Trackpoint	N56 12.295 E37 32.708	02/10/2005 11:07:26 	181 m			13 m	0:00:08	6 kph	302° true
Trackpoint	N56 12.299 E37 32.694	02/10/2005 11:07:29 	181 m			17 m	0:00:03	20 kph	300° true
Trackpoint	N56 12.311 E37 32.654	02/10/2005 11:07:34 	180 m			47 m	0:00:05	34 kph	297° true
Trackpoint	N56 12.324 E37 32.597	02/10/2005 11:07:39 	179 m			63 m	0:00:05	45 kph	292° true
Trackpoint	N56 12.332 E37 32.525	02/10/2005 11:07:44 	178 m			76 m	0:00:05	54 kph	281° true
Trackpoint	N56 12.344 E37 32.395	02/10/2005 11:07:52 	175 m			136 m	0:00:08	61 kph	280° true
Trackpoint	N56 12.351 E37 32.299	02/10/2005 11:07:57 	168 m			100 m	0:00:05	72 kph	278° true
Trackpoint	N56 12.357 E37 32.186	02/10/2005 11:08:02 	164 m			117 m	0:00:05	84 kph	275° true
Trackpoint	N56 12.360 E37 32.025	02/10/2005 11:08:09 	165 m			166 m	0:00:07	85 kph	272° true
Trackpoint	N56 12.364 E37 31.799	02/10/2005 11:08:19 	166 m			234 m	0:00:10	84 kph	272° true
Trackpoint	N56 12.367 E37 31.695	02/10/2005 11:08:24 	163 m			107 m	0:00:05	77 kph	273° true
Trackpoint	N56 12.370 E37 31.546	02/10/2005 11:08:32 	157 m			154 m	0:00:08	69 kph	272° true
Trackpoint	N56 12.371 E37 31.518	02/10/2005 11:08:34 	156 m			29 m	0:00:02	52 kph	274° true
Trackpoint	N56 12.364 E37 31.475	02/10/2005 11:08:38 	153 m			46 m	0:00:04	42 kph	255° true
Trackpoint	N56 12.352 E37 31.445	02/10/2005 11:08:41 	151 m			38 m	0:00:03	45 kph	234° true
Trackpoint	N56 12.331 E37 31.409	02/10/2005 11:08:59 	150 m			55 m	0:00:18	11 kph	224° true
Trackpoint	N56 12.311 E37 31.406	02/10/2005 11:09:03 	149 m			37 m	0:00:04	34 kph	184° true
Trackpoint	N56 12.264 E37 31.420	02/10/2005 11:09:08 	148 m			89 m	0:00:05	64 kph	171° true
Trackpoint	N56 12.194 E37 31.440	02/10/2005 11:09:14 	147 m			131 m	0:00:06	79 kph	171° true
Trackpoint	N56 12.128 E37 31.452	02/10/2005 11:09:19 	147 m			123 m	0:00:05	89 kph	174° true
Trackpoint	N56 12.015 E37 31.458	02/10/2005 11:09:27 	148 m			210 m	0:00:08	94 kph	178° true
Trackpoint	N56 11.927 E37 31.453	02/10/2005 11:09:33 	148 m			164 m	0:00:06	98 kph	182° true
Trackpoint	N56 11.806 E37 31.436	02/10/2005 11:09:41 	153 m			225 m	0:00:08	101 kph	184° true
Trackpoint	N56 11.658 E37 31.415	02/10/2005 11:09:51 	161 m			275 m	0:00:10	99 kph	185° true
Trackpoint	N56 11.621 E37 31.409	02/10/2005 11:09:54 	163 m			70 m	0:00:03	84 kph	185° true
Trackpoint	N56 11.527 E37 31.387	02/10/2005 11:10:02 	168 m			175 m	0:00:08	79 kph	187° true
Trackpoint	N56 11.458 E37 31.352	02/10/2005 11:10:08 	171 m			133 m	0:00:06	80 kph	195° true
Trackpoint	N56 11.395 E37 31.309	02/10/2005 11:10:13 	172 m			125 m	0:00:05	90 kph	201° true
Trackpoint	N56 11.313 E37 31.242	02/10/2005 11:10:19 	171 m			168 m	0:00:06	101 kph	204° true
Trackpoint	N56 11.184 E37 31.137	02/10/2005 11:10:28 	168 m			263 m	0:00:09	105 kph	204° true
Trackpoint	N56 11.066 E37 31.048	02/10/2005 11:10:36 	168 m			236 m	0:00:08	106 kph	203° true
Trackpoint	N56 10.961 E37 30.990	02/10/2005 11:10:43 	171 m			204 m	0:00:07	105 kph	197° true
Trackpoint	N56 10.859 E37 30.932	02/10/2005 11:10:50 	174 m			199 m	0:00:07	102 kph	198° true
Trackpoint	N56 10.763 E37 30.880	02/10/2005 11:10:57 	172 m			186 m	0:00:07	96 kph	197° true
Trackpoint	N56 10.713 E37 30.845	02/10/2005 11:11:01 	169 m			99 m	0:00:04	89 kph	202° true
Trackpoint	N56 10.666 E37 30.789	02/10/2005 11:11:05 	165 m			104 m	0:00:04	94 kph	213° true
Trackpoint	N56 10.558 E37 30.659	02/10/2005 11:11:14 	166 m			242 m	0:00:09	97 kph	214° true
Trackpoint	N56 10.527 E37 30.622	02/10/2005 11:11:17 	167 m			68 m	0:00:03	81 kph	214° true
Trackpoint	N56 10.481 E37 30.577	02/10/2005 11:11:22 	167 m			98 m	0:00:05	71 kph	209° true
Trackpoint	N56 10.419 E37 30.523	02/10/2005 11:11:29 	167 m			128 m	0:00:07	66 kph	206° true
Trackpoint	N56 10.352 E37 30.466	02/10/2005 11:11:37 	168 m			136 m	0:00:08	61 kph	205° true
Trackpoint	N56 10.323 E37 30.441	02/10/2005 11:11:42 	168 m			61 m	0:00:05	44 kph	205° true
Trackpoint	N56 10.261 E37 30.391	02/10/2005 11:12:15 	172 m			125 m	0:00:33	14 kph	204° true
Trackpoint	N56 10.233 E37 30.373	02/10/2005 11:12:19 	171 m			56 m	0:00:04	51 kph	199° true
Trackpoint	N56 10.188 E37 30.355	02/10/2005 11:12:24 	168 m			85 m	0:00:05	61 kph	193° true
Trackpoint	N56 10.148 E37 30.341	02/10/2005 11:12:28 	167 m			76 m	0:00:04	68 kph	191° true
Trackpoint	N56 10.086 E37 30.292	02/10/2005 11:12:34 	167 m			125 m	0:00:06	75 kph	204° true
Trackpoint	N56 09.980 E37 30.192	02/10/2005 11:12:44 	167 m			223 m	0:00:10	80 kph	208° true
Trackpoint	N56 09.952 E37 30.165	02/10/2005 11:12:47 	167 m			60 m	0:00:03	71 kph	208° true
Trackpoint	N56 09.907 E37 30.122	02/10/2005 11:12:53 	166 m			95 m	0:00:06	57 kph	208° true
Trackpoint	N56 09.887 E37 30.103	02/10/2005 11:12:57 	165 m			42 m	0:00:04	37 kph	208° true
Trackpoint	N56 09.860 E37 30.077	02/10/2005 11:13:02 	164 m			56 m	0:00:05	40 kph	208° true
Trackpoint	N56 09.830 E37 30.050	02/10/2005 11:13:06 	163 m			62 m	0:00:04	56 kph	207° true
Trackpoint	N56 09.785 E37 30.009	02/10/2005 11:13:11 	164 m			94 m	0:00:05	68 kph	206° true
Trackpoint	N56 09.747 E37 29.973	02/10/2005 11:13:15 	167 m			79 m	0:00:04	71 kph	208° true
Trackpoint	N56 09.710 E37 29.911	02/10/2005 11:13:20 	172 m			94 m	0:00:05	68 kph	224° true
Trackpoint	N56 09.688 E37 29.847	02/10/2005 11:13:24 	174 m			77 m	0:00:04	70 kph	238° true
Trackpoint	N56 09.669 E37 29.756	02/10/2005 11:13:29 	174 m			101 m	0:00:05	73 kph	249° true
Trackpoint	N56 09.651 E37 29.633	02/10/2005 11:13:35 	174 m			131 m	0:00:06	79 kph	255° true
Trackpoint	N56 09.619 E37 29.541	02/10/2005 11:13:40 	176 m			112 m	0:00:05	81 kph	238° true
Trackpoint	N56 09.557 E37 29.377	02/10/2005 11:13:49 	186 m			204 m	0:00:09	82 kph	236° true
Trackpoint	N56 09.523 E37 29.319	02/10/2005 11:13:53 	190 m			87 m	0:00:04	79 kph	224° true
Trackpoint	N56 09.474 E37 29.262	02/10/2005 11:13:58 	195 m			109 m	0:00:05	78 kph	213° true
Trackpoint	N56 09.442 E37 29.239	02/10/2005 11:14:01 	196 m			64 m	0:00:03	77 kph	202° true
Trackpoint	N56 09.384 E37 29.228	02/10/2005 11:14:06 	201 m			108 m	0:00:05	78 kph	186° true
Trackpoint	N56 09.284 E37 29.224	02/10/2005 11:14:15 	201 m			184 m	0:00:09	74 kph	182° true
Trackpoint	N56 09.186 E37 29.218	02/10/2005 11:14:24 	201 m			183 m	0:00:09	73 kph	182° true
Trackpoint	N56 09.142 E37 29.228	02/10/2005 11:14:28 	201 m			83 m	0:00:04	75 kph	173° true
Trackpoint	N56 09.088 E37 29.257	02/10/2005 11:14:33 	201 m			104 m	0:00:05	75 kph	163° true
Trackpoint	N56 08.996 E37 29.312	02/10/2005 11:14:41 	202 m			179 m	0:00:08	80 kph	161° true
Trackpoint	N56 08.896 E37 29.371	02/10/2005 11:14:49 	202 m			197 m	0:00:08	89 kph	162° true
Trackpoint	N56 08.825 E37 29.413	02/10/2005 11:14:55 	202 m			138 m	0:00:06	83 kph	162° true
Trackpoint	N56 08.740 E37 29.463	02/10/2005 11:15:02 	204 m			165 m	0:00:07	85 kph	162° true
Trackpoint	N56 08.625 E37 29.529	02/10/2005 11:15:11 	205 m			225 m	0:00:09	90 kph	162° true
Trackpoint	N56 08.529 E37 29.585	02/10/2005 11:15:19 	202 m			187 m	0:00:08	84 kph	162° true
Trackpoint	N56 08.457 E37 29.629	02/10/2005 11:15:25 	198 m			142 m	0:00:06	85 kph	161° true
Trackpoint	N56 08.375 E37 29.677	02/10/2005 11:15:32 	200 m			159 m	0:00:07	82 kph	162° true
Trackpoint	N56 08.354 E37 29.693	02/10/2005 11:15:35 	200 m			43 m	0:00:03	52 kph	157° true
Trackpoint	N56 08.337 E37 29.707	02/10/2005 11:15:38 	201 m			34 m	0:00:03	41 kph	155° true
Trackpoint	N56 08.315 E37 29.702	02/10/2005 11:15:42 	201 m			42 m	0:00:04	37 kph	188° true
Trackpoint	N56 08.309 E37 29.681	02/10/2005 11:15:44 	202 m			25 m	0:00:02	44 kph	242° true
Trackpoint	N56 08.308 E37 29.668	02/10/2005 11:15:45 	202 m			13 m	0:00:01	48 kph	263° true
Trackpoint	N56 08.305 E37 29.560	02/10/2005 11:15:53 	204 m			112 m	0:00:08	50 kph	267° true
Trackpoint	N56 08.303 E37 29.489	02/10/2005 11:15:57 	204 m			74 m	0:00:04	66 kph	268° true
Trackpoint	N56 08.301 E37 29.401	02/10/2005 11:16:01 	205 m			90 m	0:00:04	81 kph	268° true
Trackpoint	N56 08.299 E37 29.273	02/10/2005 11:16:06 	204 m			133 m	0:00:05	96 kph	268° true
Trackpoint	N56 08.296 E37 29.100	02/10/2005 11:16:12 	202 m			179 m	0:00:06	107 kph	268° true
Trackpoint	N56 08.291 E37 28.880	02/10/2005 11:16:19 	200 m			227 m	0:00:07	117 kph	268° true
Trackpoint	N56 08.284 E37 28.489	02/10/2005 11:16:31 	201 m			405 m	0:00:12	122 kph	268° true
Trackpoint	N56 08.279 E37 28.196	02/10/2005 11:16:40 	203 m			303 m	0:00:09	121 kph	268° true
Trackpoint	N56 08.276 E37 28.085	02/10/2005 11:16:44 	206 m			115 m	0:00:04	104 kph	267° true
Trackpoint	N56 08.271 E37 27.994	02/10/2005 11:16:48 	209 m			95 m	0:00:04	85 kph	265° true
Trackpoint	N56 08.265 E37 27.897	02/10/2005 11:16:53 	211 m			101 m	0:00:05	73 kph	264° true
Trackpoint	N56 08.256 E37 27.775	02/10/2005 11:17:00 	212 m			127 m	0:00:07	65 kph	263° true
Trackpoint	N56 08.250 E37 27.690	02/10/2005 11:17:04 	210 m			88 m	0:00:04	79 kph	263° true
Trackpoint	N56 08.244 E37 27.586	02/10/2005 11:17:08 	206 m			108 m	0:00:04	97 kph	265° true
Trackpoint	N56 08.234 E37 27.436	02/10/2005 11:17:13 	204 m			156 m	0:00:05	112 kph	263° true
Trackpoint	N56 08.219 E37 27.212	02/10/2005 11:17:20 	207 m			234 m	0:00:07	120 kph	263° true
Trackpoint	N56 08.204 E37 26.994	02/10/2005 11:17:27 	210 m			227 m	0:00:07	117 kph	263° true
Trackpoint	N56 08.198 E37 26.822	02/10/2005 11:17:33 	211 m			178 m	0:00:06	107 kph	266° true
Trackpoint	N56 08.191 E37 26.605	02/10/2005 11:17:41 	213 m			225 m	0:00:08	101 kph	267° true
Trackpoint	N56 08.185 E37 26.330	02/10/2005 11:17:51 	209 m			284 m	0:00:10	102 kph	268° true
Trackpoint	N56 08.179 E37 26.121	02/10/2005 11:17:59 	207 m			216 m	0:00:08	97 kph	267° true
Trackpoint	N56 08.171 E37 25.889	02/10/2005 11:18:08 	206 m			240 m	0:00:09	96 kph	267° true
Trackpoint	N56 08.165 E37 25.679	02/10/2005 11:18:16 	206 m			217 m	0:00:08	98 kph	267° true
Trackpoint	N56 08.161 E37 25.529	02/10/2005 11:18:21 	204 m			156 m	0:00:05	112 kph	267° true
Trackpoint	N56 08.158 E37 25.361	02/10/2005 11:18:26 	203 m			173 m	0:00:05	125 kph	268° true
Trackpoint	N56 08.148 E37 25.020	02/10/2005 11:18:36 	208 m			353 m	0:00:10	127 kph	267° true
Trackpoint	N56 08.138 E37 24.648	02/10/2005 11:18:47 	213 m			385 m	0:00:11	126 kph	267° true
Trackpoint	N56 08.128 E37 24.312	02/10/2005 11:18:57 	219 m			348 m	0:00:10	125 kph	267° true
Trackpoint	N56 08.122 E37 24.056	02/10/2005 11:19:05 	223 m			265 m	0:00:08	119 kph	267° true
Trackpoint	N56 08.116 E37 23.884	02/10/2005 11:19:11 	227 m			178 m	0:00:06	107 kph	267° true
Trackpoint	N56 08.110 E37 23.624	02/10/2005 11:19:20 	228 m			269 m	0:00:09	108 kph	267° true
Trackpoint	N56 08.103 E37 23.390	02/10/2005 11:19:28 	232 m			242 m	0:00:08	109 kph	267° true
Trackpoint	N56 08.097 E37 23.174	02/10/2005 11:19:35 	229 m			224 m	0:00:07	115 kph	267° true
Trackpoint	N56 08.090 E37 22.906	02/10/2005 11:19:44 	229 m			277 m	0:00:09	111 kph	267° true
Trackpoint	N56 08.084 E37 22.744	02/10/2005 11:19:50 	229 m			169 m	0:00:06	101 kph	266° true
Trackpoint	N56 08.070 E37 22.594	02/10/2005 11:19:56 	227 m			157 m	0:00:06	94 kph	261° true
Trackpoint	N56 08.053 E37 22.484	02/10/2005 11:20:00 	222 m			118 m	0:00:04	106 kph	254° true
Trackpoint	N56 08.028 E37 22.364	02/10/2005 11:20:04 	215 m			133 m	0:00:04	119 kph	250° true
Trackpoint	N56 07.985 E37 22.188	02/10/2005 11:20:10 	206 m			199 m	0:00:06	119 kph	246° true
Trackpoint	N56 07.951 E37 22.055	02/10/2005 11:20:15 	203 m			150 m	0:00:05	108 kph	245° true
Trackpoint	N56 07.914 E37 21.910	02/10/2005 11:20:21 	200 m			165 m	0:00:06	99 kph	246° true
Trackpoint	N56 07.870 E37 21.734	02/10/2005 11:20:28 	196 m			200 m	0:00:07	103 kph	246° true
Trackpoint	N56 07.829 E37 21.571	02/10/2005 11:20:35 	194 m			185 m	0:00:07	95 kph	246° true
Trackpoint	N56 07.796 E37 21.450	02/10/2005 11:20:40 	190 m			139 m	0:00:05	100 kph	244° true
Trackpoint	N56 07.761 E37 21.312	02/10/2005 11:20:45 	191 m			157 m	0:00:05	113 kph	245° true
Trackpoint	N56 07.710 E37 21.111	02/10/2005 11:20:52 	195 m			228 m	0:00:07	117 kph	245° true
Trackpoint	N56 07.676 E37 20.977	02/10/2005 11:20:57 	196 m			152 m	0:00:05	110 kph	246° true
Trackpoint	N56 07.633 E37 20.801	02/10/2005 11:21:03 	196 m			198 m	0:00:06	119 kph	246° true
Trackpoint	N56 07.583 E37 20.606	02/10/2005 11:21:10 	209 m			223 m	0:00:07	114 kph	245° true
Trackpoint	N56 07.549 E37 20.458	02/10/2005 11:21:16 	211 m			165 m	0:00:06	99 kph	247° true
Trackpoint	N56 07.527 E37 20.326	02/10/2005 11:21:21 	211 m			142 m	0:00:05	103 kph	254° true
Trackpoint	N56 07.509 E37 20.156	02/10/2005 11:21:27 	212 m			180 m	0:00:06	108 kph	259° true
Trackpoint	N56 07.485 E37 19.861	02/10/2005 11:21:37 	205 m			309 m	0:00:10	111 kph	262° true
Trackpoint	N56 07.465 E37 19.619	02/10/2005 11:21:45 	207 m			252 m	0:00:08	113 kph	262° true
Trackpoint	N56 07.445 E37 19.359	02/10/2005 11:21:54 	215 m			272 m	0:00:09	109 kph	262° true
Trackpoint	N56 07.435 E37 19.232	02/10/2005 11:21:59 	219 m			133 m	0:00:05	96 kph	262° true
Trackpoint	N56 07.426 E37 19.124	02/10/2005 11:22:04 	223 m			113 m	0:00:05	81 kph	262° true
Trackpoint	N56 07.417 E37 19.011	02/10/2005 11:22:10 	224 m			117 m	0:00:06	70 kph	262° true
Trackpoint	N56 07.405 E37 18.861	02/10/2005 11:22:19 	223 m			157 m	0:00:09	63 kph	262° true
Trackpoint	N56 07.392 E37 18.697	02/10/2005 11:22:29 	222 m			172 m	0:00:10	62 kph	262° true
Trackpoint	N56 07.381 E37 18.565	02/10/2005 11:22:37 	223 m			138 m	0:00:08	62 kph	262° true
Trackpoint	N56 07.371 E37 18.431	02/10/2005 11:22:44 	225 m			140 m	0:00:07	72 kph	262° true
Trackpoint	N56 07.358 E37 18.279	02/10/2005 11:22:52 	228 m			159 m	0:00:08	72 kph	261° true
Trackpoint	N56 07.348 E37 18.169	02/10/2005 11:22:57 	229 m			115 m	0:00:05	83 kph	261° true
Trackpoint	N56 07.339 E37 18.040	02/10/2005 11:23:02 	231 m			134 m	0:00:05	96 kph	263° true
Trackpoint	N56 07.324 E37 17.846	02/10/2005 11:23:09 	235 m			203 m	0:00:07	105 kph	262° true
Trackpoint	N56 07.307 E37 17.634	02/10/2005 11:23:16 	236 m			222 m	0:00:07	114 kph	262° true
Trackpoint	N56 07.292 E37 17.436	02/10/2005 11:23:22 	236 m			207 m	0:00:06	124 kph	262° true
Trackpoint	N56 07.265 E37 17.104	02/10/2005 11:23:32 	250 m			346 m	0:00:10	125 kph	262° true
Trackpoint	N56 07.239 E37 16.775	02/10/2005 11:23:42 	250 m			344 m	0:00:10	124 kph	262° true
Trackpoint	N56 07.219 E37 16.527	02/10/2005 11:23:49 	246 m			259 m	0:00:07	133 kph	262° true
Trackpoint	N56 07.209 E37 16.308	02/10/2005 11:23:55 	243 m			228 m	0:00:06	137 kph	265° true
Trackpoint	N56 07.205 E37 16.126	02/10/2005 11:24:00 	242 m			188 m	0:00:05	135 kph	268° true
Trackpoint	N56 07.193 E37 15.984	02/10/2005 11:24:04 	241 m			148 m	0:00:04	133 kph	261° true
Trackpoint	N56 07.170 E37 15.748	02/10/2005 11:24:11 	252 m			248 m	0:00:07	127 kph	260° true
Trackpoint	N56 07.144 E37 15.456	02/10/2005 11:24:20 	254 m			306 m	0:00:09	122 kph	261° true
Trackpoint	N56 07.111 E37 15.092	02/10/2005 11:24:31 	255 m			382 m	0:00:11	125 kph	261° true
Trackpoint	N56 07.080 E37 14.761	02/10/2005 11:24:41 	259 m			347 m	0:00:10	125 kph	261° true
Trackpoint	N56 07.048 E37 14.417	02/10/2005 11:24:51 	250 m			360 m	0:00:10	130 kph	260° true
Trackpoint	N56 07.017 E37 14.076	02/10/2005 11:25:01 	242 m			358 m	0:00:10	129 kph	261° true
Trackpoint	N56 06.999 E37 13.887	02/10/2005 11:25:07 	245 m			198 m	0:00:06	119 kph	261° true
Trackpoint	N56 06.984 E37 13.717	02/10/2005 11:25:13 	246 m			177 m	0:00:06	106 kph	260° true
Trackpoint	N56 06.972 E37 13.592	02/10/2005 11:25:18 	246 m			131 m	0:00:05	94 kph	261° true
Trackpoint	N56 06.951 E37 13.379	02/10/2005 11:25:27 	240 m			223 m	0:00:09	89 kph	260° true
Trackpoint	N56 06.937 E37 13.251	02/10/2005 11:25:33 	237 m			136 m	0:00:06	82 kph	258° true
Trackpoint	N56 06.910 E37 13.102	02/10/2005 11:25:40 	235 m			161 m	0:00:07	83 kph	252° true
Trackpoint	N56 06.880 E37 12.987	02/10/2005 11:25:46 	233 m			132 m	0:00:06	79 kph	245° true
Trackpoint	N56 06.838 E37 12.857	02/10/2005 11:25:53 	230 m			154 m	0:00:07	79 kph	240° true
Trackpoint	N56 06.808 E37 12.764	02/10/2005 11:25:58 	227 m			112 m	0:00:05	81 kph	240° true
Trackpoint	N56 06.763 E37 12.611	02/10/2005 11:26:06 	228 m			178 m	0:00:08	80 kph	242° true
Trackpoint	N56 06.728 E37 12.451	02/10/2005 11:26:14 	226 m			178 m	0:00:08	80 kph	248° true
Trackpoint	N56 06.709 E37 12.359	02/10/2005 11:26:18 	221 m			101 m	0:00:04	91 kph	250° true
Trackpoint	N56 06.689 E37 12.251	02/10/2005 11:26:22 	214 m			118 m	0:00:04	106 kph	252° true
Trackpoint	N56 06.661 E37 12.100	02/10/2005 11:26:27 	210 m			164 m	0:00:05	118 kph	252° true
Trackpoint	N56 06.612 E37 11.845	02/10/2005 11:26:35 	206 m			279 m	0:00:08	126 kph	251° true
Trackpoint	N56 06.564 E37 11.624	02/10/2005 11:26:42 	206 m			246 m	0:00:07	126 kph	249° true
Trackpoint	N56 06.525 E37 11.479	02/10/2005 11:26:47 	206 m			166 m	0:00:05	120 kph	244° true
Trackpoint	N56 06.494 E37 11.381	02/10/2005 11:26:51 	207 m			116 m	0:00:04	104 kph	240° true
Trackpoint	N56 06.467 E37 11.324	02/10/2005 11:26:54 	207 m			78 m	0:00:03	94 kph	230° true
Trackpoint	N56 06.423 E37 11.256	02/10/2005 11:26:58 	207 m			107 m	0:00:04	96 kph	221° true
Trackpoint	N56 06.372 E37 11.195	02/10/2005 11:27:02 	204 m			114 m	0:00:04	103 kph	214° true
Trackpoint	N56 06.264 E37 11.070	02/10/2005 11:27:10 	205 m			238 m	0:00:08	107 kph	213° true
Trackpoint	N56 06.188 E37 10.976	02/10/2005 11:27:16 	209 m			171 m	0:00:06	103 kph	215° true
Trackpoint	N56 06.150 E37 10.914	02/10/2005 11:27:20 	211 m			96 m	0:00:04	86 kph	222° true
Trackpoint	N56 06.090 E37 10.810	02/10/2005 11:27:27 	212 m			155 m	0:00:07	80 kph	224° true
Trackpoint	N56 06.050 E37 10.740	02/10/2005 11:27:32 	210 m			103 m	0:00:05	74 kph	225° true
Trackpoint	N56 05.984 E37 10.627	02/10/2005 11:27:40 	208 m			170 m	0:00:08	77 kph	224° true
Trackpoint	N56 05.935 E37 10.540	02/10/2005 11:27:45 	206 m			128 m	0:00:05	92 kph	225° true
Trackpoint	N56 05.880 E37 10.442	02/10/2005 11:27:51 	208 m			144 m	0:00:06	86 kph	225° true
Trackpoint	N56 05.850 E37 10.391	02/10/2005 11:27:55 	209 m			76 m	0:00:04	69 kph	224° true
Trackpoint	N56 05.783 E37 10.275	02/10/2005 11:28:05 	212 m			173 m	0:00:10	62 kph	224° true
Trackpoint	N56 05.716 E37 10.157	02/10/2005 11:28:15 	215 m			175 m	0:00:10	63 kph	224° true
Trackpoint	N56 05.660 E37 10.059	02/10/2005 11:28:23 	218 m			145 m	0:00:08	65 kph	224° true
Trackpoint	N56 05.614 E37 09.978	02/10/2005 11:28:30 	216 m			120 m	0:00:07	62 kph	224° true
Trackpoint	N56 05.568 E37 09.902	02/10/2005 11:28:36 	212 m			115 m	0:00:06	69 kph	223° true
Trackpoint	N56 05.526 E37 09.828	02/10/2005 11:28:40 	208 m			109 m	0:00:04	98 kph	225° true
Trackpoint	N56 05.466 E37 09.723	02/10/2005 11:28:45 	204 m			156 m	0:00:05	112 kph	224° true
